X,Y
-9.153221265352105,-1.7579905140156995
-1.8751943806892415,9.829004994972575
-4.123174932410648,9.248411668643751
-9.42365066541518,-0.8038148480282576
7.637552421272816,6.835030208796019
-3.8983131924067287,10.567330188442112
-9.07331978928655,4.378548366098348
5.902346004952208,8.282365592642359
-0.540868355231162,9.752247207409502
8.028666068324961,-6.128815016921135
-2.0046020745855015,10.123918618657601
-9.282497388393296,-4.075654275767978
-0.6237430151116636,-11.231624313957557
4.087651172426313,8.693297193629581
-3.1945275908034487,-9.404003366379687
6.227056239784972,-8.109627692979782
-0.3820901119856856,10.228874554278931
-8.696237957614601,-5.428729649068755
-8.888894366434503,-5.268612049671107
9.247882282213576,-1.9228534505173749
3.9279323758476936,-9.382996199147989
6.600552041802446,8.025628544403471
-10.096706365745224,-0.15265215421174155
5.576804080017041,8.569050213511524
-5.672074462499584,8.761306223287066
-10.155486214018712,2.910311147182911
8.92115618833789,-2.0416613132613977
7.69334857899115,-5.611645004768442
9.200334616066549,5.22968981067181
10.331462776812977,1.3917684365582343
-8.283756714883955,3.236511188396367
-7.916827347507855,-5.307026031871254
4.924800398565688,-8.379637300523493
8.689785750488873,-4.671157815043101
-3.9717727630460873,-8.819991738077562
2.6567788329218427,-9.931027730839016
-7.111208047639842,7.561871184814212
-2.6183607044164976,9.85504718052896
-5.0343883488179495,8.403852877224061
-2.300422979744683,9.218624203510446
2.023973839343196,9.534449015180106
7.7172199052300305,7.518407943113835
-10.377375045586003,-0.7408881367105098
-8.10741474945491,6.681304572373575
6.922646640590525,-6.648203535238887
-4.789686449390746,-9.896914248324197
-9.913817281228118,-2.683194879704858
-6.524315114173325,-7.440720569503628
9.156638964452666,4.068447608376319
10.200662084277434,-3.0593078054296967
7.292991671562245,6.0105689289057835
0.06793121313430024,9.929522586125119
3.631327946615442,9.00962963941762
-5.432634213588333,8.686704127333261
-9.836413083295394,-4.24941992403774
5.120627430392057,-8.362233994259633
10.28136146998725,-2.81725168187268
-3.5346063446261815,8.910682118212515
10.582496009126196,2.1492905765389834
9.977105594301946,0.7814941776372066
-3.036582006544872,-9.578644323125946
-8.802664528363474,5.55107521888793
-4.452026602109838,9.123243922885756
-6.292771546364698,-7.709523338876306
4.459859258933479,-9.263404782427749
3.7204680360696365,-9.224774108295884
-7.5876994087829885,-5.645480385919951
3.823905403537877,-9.144498899665345
5.035366940724067,-8.91434308439684
-6.588388771224617,-7.179260255059342
5.03759839901186,8.48780389245663
-8.862604471031531,2.2051936422713316
-10.05793102671402,-1.6110208717209848
2.2637114078409417,10.112172746785033
-5.731055897447308,-9.19977996980071
8.950425055308363,2.656702459039418
4.202943316266837,-9.225212151205724
10.091183775847437,-0.4271667053144629
-1.972775513992251,-9.519807578606885
-5.274264210318095,-8.234668695728026
6.38393567771989,8.187411148784133
10.338044570451677,-1.491849722478795
-10.025569779233372,-0.052313793883245224
9.35628149473531,-3.4514128950548
-9.178065929131726,-3.5919885638806965
2.8311916525862326,9.765285781154333
8.491618035863706,-6.115424620762642
1.1873920926518047,-10.366012724389398
8.215208993082918,5.4976978317881215
-9.554787971307846,-0.017224414670390514
2.1234252355077574,10.426311651042461
7.366353003900372,6.121145715827748
-7.950915049966628,5.8948176094841
-9.188172656838754,-2.366007545377697
-3.06521727412022,8.450652340441199
7.7261575623444925,-7.01432204831967
-6.6852845761375415,-7.416333784806101
10.353259272527186,-0.7849105005002931
-0.00028286680249886564,-9.716066193150187
-2.2491744294044396,-9.449274008530283
-6.247359586100974,-7.935353676328903
-2.594850836660817,-9.080552510325536
-7.479828908184912,-6.803728687138605
9.783823180381328,0.23956206598503824
-7.59343696133641,-7.6906155474363525
-9.38436032842266,-3.9578835479018535
8.989269546793983,-3.3250500769584823
6.542089631279433,-7.1043997252532645
-4.367954616817267,8.661973988857778
-4.136059960386936,8.88798710870079
5.016954045222026,-8.4398319853981
-6.691073323149301,7.103233502282355
10.207611487568759,2.8840001384521994
2.7108863892035275,-10.156268076090761
-0.2834616224063059,9.112132578863699
1.785512979222664,10.109811202387215
8.732769409948602,-5.022456717636622
-9.896561013182833,3.728153177802275
2.777219321310519,9.02215076927266
9.342779076994308,4.481951861591367
-8.747967915960695,3.6901880236087257
-0.08604774554236624,-10.54677531485682
8.0018323669395,4.181045042106488
-3.867043450498859,-9.403571885553593
-0.2865885991949974,-9.255178289633472
-9.642186537168016,1.9711299370008417
2.7096716619555488,9.862281180111731
9.540897899530282,2.06266678844943
9.192272184339261,5.326590179753477
0.7027378858879554,10.343495274410019
-1.8285109380433753,-10.338002193266853
-9.776866368870841,1.9602803202676886
-6.143833240635098,8.897683215040512
0.8659114411623814,-10.31585661325684
0.23894925161287411,-9.386992722260674
8.854030573128494,-3.496014030478899
2.9978553796852028,-10.088465694283702
-7.928580309493568,-5.4001536967586485
-1.6581871389165825,9.688087381779004
2.1237687192808106,9.47138117366459
3.8777056908406,-10.021143386904846
9.523484361405627,0.6358842121073098
-7.985475402030408,-5.602253614393023
-7.657653284608612,-5.537834890583925
9.476975354623088,0.8036752562633381
9.48409960205298,2.9060802069655844
-10.173036239474824,3.773959544663394
9.725334318000915,3.8553746559205964
-10.203425568911067,2.7077719201458295
-9.867620508763546,-4.323825541212308
9.867054360240283,-1.0696119067580816
-1.6392129229156505,9.4004102991956
7.434327348750873,-7.321985857118175
-2.2288638370626455,10.878912699807932
-9.617075804952973,4.2924392685718376
5.592991737764637,-7.960926145962842
7.080697309577331,-7.162257939991107
2.76889559710882,9.849993679854878
2.741139558553867,-9.6427209728747
-10.174494042016152,-3.400185948134278
1.760054396634339,-9.06844533629448
-8.425742725357585,-6.742455870419201
6.963159673864958,6.266616555231889
4.6647980725663665,8.372090287620214
4.313816511328422,-8.551864014935392
-10.963415548282347,-1.3199287245819442
-8.716976632886901,5.14951603316315
-10.494490706471973,-0.19941270039672404
7.663972411899088,6.53468419499929
-5.566734348013586,7.912449231445235
9.49193165585921,2.9944134345479787
8.851361438927603,4.964588742224948
7.381590866790591,6.948429850196927
8.852804700202094,-5.757529463908022
1.5153102143355255,-9.843075689355272
-9.156711118757348,1.826578632351591
8.097987310161841,-4.729878207877794
-5.173759688731192,-7.984567997059764
-7.679968962814446,6.124980302042515
-9.917553276129295,-2.716088198389644
-10.389797496603155,1.9305400651165752
-6.771785907044777,7.488867149620696
6.388194803867999,7.805389344717351
9.339972080202202,-1.7869937614594644
2.273714933737444,9.424894428286555
-9.935484575767141,-4.8787406365841
-7.957841414121396,6.272718293327985
9.343344566310572,2.7580960092869344
-10.382123080472248,1.6309579286939548
