39.37962,44.39011
39.33063,44.14934
39.209379999999996,44.76798
39.27789,44.54155
39.29137,44.46958
39.2808,44.466570000000004
39.28783,44.46038
39.29525,44.43996
39.289559999999994,44.45268
39.28649,44.45385
38.56134,44.87465
38.572179999999996,44.83938
38.56453,45.021840000000005
38.903290000000005,44.99449
38.89085,45.02361
38.89215,45.03014
38.88906,45.031279999999995
38.21975,44.75874
38.21133,44.7584
38.23264,44.76435
38.01985,44.71518
38.17007,44.75293
38.17836,44.69095
38.19672,44.76036
38.19757,44.75658
38.200340000000004,44.76941
38.19416,44.7717
38.2029,44.758070000000004
38.181259999999995,44.766090000000005
38.41778,44.896679999999996
38.48624,44.96029
38.458259999999996,45.01924
38.53948,44.93715
38.53819,44.93067
38.542159999999996,44.92572
38.5491,44.94402
38.54602,44.945159999999994
38.55,44.94021
38.53768,44.94477
38.546409999999995,44.95545
38.54333,44.956590000000006
38.55705,44.934129999999996
38.55834,44.94061
38.52576,44.9596
38.53281,44.953520000000005
38.56192,44.92537
38.559509999999996,44.97149
38.55733,44.96882
38.56002,44.95738
38.564,44.95244
38.54988,44.96461
38.541540000000005,44.964209999999994
38.54244,44.9604
38.48445,44.9517
38.44983,44.92986
38.20445,44.95125
39.100970000000004,44.82269
39.059509999999996,44.38006
38.828070000000004,45.69532
38.807959999999994,45.720079999999996
38.8398,45.67005
38.82797,45.66024
38.92937,45.627309999999994
38.831070000000004,45.65913
38.84875,45.656290000000006
39.54338,44.9004
39.104,45.27176
39.62039,47.9165
39.63087,47.9095
39.63368,47.88694
39.639,47.88881
39.63584,47.88984
39.62898,47.859609999999996
39.641529999999996,47.91325
39.64568,47.90829
39.65119,47.92094
39.641709999999996,47.92402
39.64885,47.907270000000004
39.65083,47.8994
39.65002,47.9141
39.64036,47.906420000000004
39.64451,47.90146
39.65886,47.9365
39.65137,47.931709999999995
39.64,47.884879999999995
39.58351,47.7411
39.212709999999994,47.9692
39.51665,47.730579999999996
39.37427,48.34485
39.375409999999995,48.35168
39.50059,48.04533
39.43233,48.08527
37.51741,45.01686
37.54018,45.02917
37.54552,45.03065
37.53398,45.031420000000004
37.54892,45.01569
37.549459999999996,45.02579
37.53654,45.0202
37.50642,45.02772
37.516259999999996,45.034440000000004
37.510909999999996,45.03295
37.5168,45.04453
37.51146,45.043040000000005
37.5233,45.02844
37.52864,45.02993
37.543890000000005,45.00036
37.55008,44.99811
37.54977,45.01195
37.53994,45.00523
37.55093,44.99437
37.550779999999996,45.0699
37.55356,45.082609999999995
37.552170000000004,45.07626
37.544579999999996,45.07215
37.55782,45.06391
37.55643,45.057559999999995
37.54629,45.064679999999996
37.55024,45.05981
37.5732,45.09605
37.561679999999996,45.09681
37.56818,45.080729999999996
37.52601,45.0789
37.53978,45.08075
37.52771,45.07142
37.53552,45.09944
37.53691,45.10579
37.540859999999995,45.10093
37.55185,45.090090000000004
37.555479999999996,45.09905
37.54032,45.09084
37.55984,45.0426
37.54916,45.03962
37.555040000000005,45.05121
37.5497,45.04972
37.56518,45.044090000000004
37.56432,45.04783
37.55535,45.03737
37.55395,45.031009999999995
37.56935,45.06315
37.57298,45.07212
37.566790000000005,45.07437
37.53422,45.05534
37.53561,45.0617
37.52888,45.05386
37.52578,45.05498
37.52942,45.06395
37.54072,45.03926
37.54436,45.04823
37.54126,45.04935
37.53228,45.0389
37.53453,45.041509999999995
37.49944,44.99596
37.511379999999996,45.08078
37.50612,45.04155
37.516490000000005,45.05836
37.51618,45.072179999999996
37.52268,45.05611
37.50976,45.05052
37.512,45.053129999999996
37.57594,45.00928
37.57508,45.01303
37.567190000000004,45.02277
37.555659999999996,45.02353
37.558209999999995,45.01231
37.56998,45.03548
37.57052,45.04558
37.56386,44.99995
37.57485,44.98908
37.61354,45.14313
37.57374,45.10614
37.5715,45.10353
37.580459999999995,45.11399
37.554629999999996,45.10279
37.68268,45.13862
37.67425,45.13825
37.57886,45.083709999999996
37.5986,45.05938
37.59241,45.06163
37.587070000000004,45.060140000000004
37.50873,45.129709999999996
37.52762,45.109159999999996
37.53018,45.09795
37.52879,45.0916
37.525690000000004,45.09272
37.535740000000004,45.12335
37.5173,44.76607
37.63073,45.03052
37.655570000000004,44.98368
37.57356,45.24322
37.57699,45.22829
36.983709999999995,45.1381
37.045429999999996,45.092009999999995
37.044579999999996,45.095729999999996
37.03528,45.09908
37.03247,45.08645
37.03698,45.09165
37.24463,44.90357
37.2142,44.92492
37.22064,45.271190000000004
37.720290000000006,44.646390000000004
37.99029,45.03335
37.72763,45.0536
36.262159999999994,45.48945
36.72847,45.93277
36.76843,45.75034
36.77944,45.73973
36.866009999999996,45.74654
36.7641,45.70798
36.75928,45.716409999999996
36.77563,45.70731
36.772529999999996,45.70839
36.78425,45.7313
36.774440000000006,45.72461
36.78116,45.73238
36.760329999999996,45.7363
36.7629,45.72527
36.784929999999996,45.70405
36.78183,45.70513
36.15462,45.47331
36.158570000000005,45.46856
36.15067,45.47807
36.20942,45.54501
36.21394,45.55016
36.21309,45.55382
36.007940000000005,45.860079999999996
35.99693,45.87057
